State_Name,District_Name,Block_Name,Panchayat_Name,Village_Name,Habitation_Name,Quality_Parameter,Year
RAJASTHAN,RAJSAMAND,DEOGARH,ISARMAND,DEOPURA,NAI BASTI,Fluoride,01-04-20
RAJASTHAN,RAJSAMAND,DEOGARH,ISARMAND,PUNIYANA,PUNIYANA,Nitrate,01-04-20
RAJASTHAN,RAJSAMAND,DEOGARH,KAKROD,SURATPURA,SURATPURA,Fluoride,01-04-20
RAJASTHAN,RAJSAMAND,DEOGARH,KAKROD,KHARNIYA,KHARNIYA,Iron,01-04-20
RAJASTHAN,RAJSAMAND,DEOGARH,KAKROD,BATERI,BATERI,Iron,01-04-20
RAJASTHAN,RAJSAMAND,DEOGARH,KAKROD,BATERI,BAMBOLA,Fluoride,01-04-20
RAJASTHAN,RAJSAMAND,DEOGARH,KAKROD,RALAYTA,RALAYTA,Fluoride,01-04-20
RAJASTHAN,RAJSAMAND,DEOGARH,KAKROD,MALKOT,GUJARON KA BADIYA,Fluoride,01-04-20
RAJASTHAN,RAJSAMAND,DEOGARH,KAKROD,VADIYA,VADIYA,Fluoride,01-04-20
RAJASTHAN,RAJSAMAND,DEOGARH,TAL,KALAGUN,KALAGUN,Iron,01-04-20
RAJASTHAN,RAJSAMAND,DEOGARH,TAL,CHAK KALAGUN,CHAK KALAGUN,Iron,01-04-20
RAJASTHAN,RAJSAMAND,DEOGARH,TAL,TAL,SIROLA,Fluoride,01-04-20
RAJASTHAN,RAJSAMAND,DEOGARH,TAL,TAL,DANG,Fluoride,01-04-20
RAJASTHAN,RAJSAMAND,DEOGARH,TAL,TAL,BHILON KA WALARA,Fluoride,01-04-20
RAJASTHAN,RAJSAMAND,DEOGARH,TAL,TAL,BHURI KAKAR,Fluoride,01-04-20
RAJASTHAN,RAJSAMAND,DEOGARH,TAL,TAL,BOR TALALI,Fluoride,01-04-20
RAJASTHAN,RAJSAMAND,DEOGARH,TAL,TAL,SAMITI,Fluoride,01-04-20
RAJASTHAN,RAJSAMAND,DEOGARH,TAL,TAL,DAGLIYA,Fluoride,01-04-20
RAJASTHAN,RAJSAMAND,DEOGARH,TAL,TAL,BHAGWANPURA,Fluoride,01-04-20
RAJASTHAN,RAJSAMAND,DEOGARH,LASANI,LASANI,MALIYON KA BADIYA,Fluoride,01-04-20
RAJASTHAN,RAJSAMAND,DEOGARH,LASANI,LASANI,NAD KA CHORA,Fluoride,01-04-20
RAJASTHAN,RAJSAMAND,DEOGARH,LASANI,LASANI,SAT KHEJRA,Fluoride,01-04-20
RAJASTHAN,RAJSAMAND,DEOGARH,LASANI,LASANI,JOGIYON KA BADIYA,Fluoride,01-04-20
RAJASTHAN,RAJSAMAND,DEOGARH,LASANI,LASANI,NAWACHAD,Fluoride,01-04-20
RAJASTHAN,RAJSAMAND,DEOGARH,LASANI,LASANI,TALAB KA BADIYA,Fluoride,01-04-20
RAJASTHAN,RAJSAMAND,DEOGARH,LASANI,LASANI,BABA COLONY,Fluoride,01-04-20
RAJASTHAN,RAJSAMAND,DEOGARH,LASANI,KURACHON KA KHERA,BHILON KA BADIYA,Fluoride,01-04-20
RAJASTHAN,BARMER,BALOTRA,KANANA,KANANA,BHIMAWALA BERA,Salinity,01-04-20
RAJASTHAN,BARMER,BALOTRA,KANANA,KANANA,TAKA NADI,Salinity,01-04-20
RAJASTHAN,BARMER,BALOTRA,KANANA,KANANA,MALIYO KA BERA,Salinity,01-04-20
RAJASTHAN,BARMER,BALOTRA,KHATTU,KHATTOO,KHATTU,Salinity,01-04-20
